Date,Close
2013,22.966667
2014,23.328667
2015,22.863333
2016,22.337999
2017,20.724001
2018,20.610666
2019,20.593332
2020,21.233999
2021,21.497999
2022,21.264000
2023,21.114000
2024,21.257999
2025,20.673332
2026,21.512667
2027,21.590000
2028,21.348667
2029,20.905333
2030,20.213333
2031,19.828667
2032,20.582666
2033,20.443333
2034,19.812000
2035,19.344667
2036,19.875999
2037,20.056000
2038,23.302668
2039,23.211332
2040,22.799334
2041,25.304667
2042,24.689333
2043,23.496668
2044,23.699333
2045,23.760668
2046,23.176001
2047,22.579332
2048,22.363333
2049,20.366667
2050,20.562668
2051,21.459999
2052,21.442667
2053,21.340000
2054,21.521334
2055,21.284666
2056,20.790667
2057,20.334000
2058,20.209999
2059,20.110666
2060,19.263332
2061,18.716000
2062,18.730000
2063,17.549334
2064,19.033333
2065,18.629333
2066,19.369333
2067,19.297333
2068,19.680000
2069,19.656000
2070,18.997334
2071,19.934668
2072,19.888666
2073,19.940001
2074,19.978666
2075,20.066000
2076,20.638666
2077,20.501333
2078,17.651333
2079,20.713333
2080,20.068001
2081,19.653334
2082,18.788668
2083,17.463333
2084,16.704000
2085,17.520000
2086,17.125334
2087,16.815332
2088,17.252001
2089,17.306000
2090,18.439333
2091,18.118668
2092,17.594000
2093,17.333332
2094,17.396667
2095,19.609333
2096,19.233334
2097,20.990667
2098,22.059999
2099,22.323334
2100,21.993334
2101,22.488001
2102,22.952000
2103,23.094000
2104,22.760000
2105,22.737333
2106,23.210667
2107,23.426666
2108,23.367332
2109,22.085333
2110,22.582001
2111,22.933332
2112,23.229334
2113,23.620667
2114,23.564667
2115,23.166000
2116,22.546000
2117,21.722000
2118,23.066668
2119,22.927999
2120,23.191334
2121,22.744667
2122,23.365334
2123,23.899332
2124,23.980000
2125,24.204000
2126,23.864668
2127,24.343332
2128,24.450666
2129,24.440001
2130,25.119333
2131,24.380667
2132,23.228001
2133,22.468666
2134,22.198000
2135,21.025333
2136,21.318001
2137,19.692667
2138,21.739332
2139,21.075333
2140,22.257999
2141,22.186666
2142,20.674667
2143,20.024000
2144,21.179333
2145,22.330667
2146,22.356667
2147,22.568666
2148,22.997999
2149,23.150667
2150,22.293333
2151,22.962000
2152,23.070000
2153,23.153999
2154,20.150667
2155,19.927999
2156,19.172667
2157,19.434000
2158,19.802668
2159,19.758667
2160,19.830667
2161,20.584667
2162,20.468000
2163,20.813999
2164,20.859333
2165,21.423332
2166,21.148001
2167,20.500668
2168,20.386667
2169,20.856001
2170,20.787333
2171,20.544666
2172,20.251333
2173,20.525333
2174,20.375999
2175,20.170668
2176,19.415333
2177,19.647333
2178,19.917999
2179,19.857332
2180,20.982668
2181,21.325333
2182,19.652666
2183,19.024000
2184,18.436001
2185,18.416000
2186,18.439333
2187,18.942667
2188,19.394667
2189,18.890667
2190,19.264000
2191,19.330667
2192,18.362000
2193,17.966000
2194,17.831333
2195,18.240000
2196,18.268000
2197,17.635332
2198,17.361334
2199,17.851334
2200,18.322001
2201,18.574667
2202,18.657333
2203,19.278667
2204,19.058666
2205,19.454000
2206,17.851999
2207,18.330667
2208,18.213333
2209,18.153999
2210,18.403999
2211,17.894667
2212,17.846666
2213,17.758667
2214,18.224001
2215,18.082001
2216,18.217333
2217,17.516666
2218,17.593332
2219,17.243999
2220,16.508667
